,pitch_type,balls,strikes,on_3b,on_2b,on_1b,outs_when_up,inning,at_bat_number,pitch_number,home_score,away_score,bat_score,fld_score,delta_home_win_exp,delta_run_exp,batter_is_right,pitcher_is_right,inning_top,if_fielding_alignment_Standard,if_fielding_alignment_Strategic,of_fielding_alignment_Strategic
2054,CH,2,0,0.0,0.0,0.0,0,3,20,3,3,0,0,3,0.0,-0.058,1,0,1,True,False,False
2055,FF,1,0,0.0,0.0,0.0,0,3,20,2,3,0,0,3,0.0,0.064,1,0,1,True,False,False
2056,FF,0,0,0.0,0.0,0.0,0,3,20,1,3,0,0,3,0.0,0.036,1,0,1,True,False,False
2057,CH,3,2,0.0,0.0,1.0,2,2,12,7,0,0,0,0,0.024,-0.257,1,0,1,True,False,False
2058,FF,3,2,0.0,0.0,1.0,2,2,12,6,0,0,0,0,0.0,0.0,1,0,1,True,False,False
2059,FF,2,2,0.0,0.0,1.0,2,2,12,5,0,0,0,0,0.0,0.055,1,0,1,True,False,False
2060,CH,2,1,0.0,0.0,1.0,2,2,12,4,0,0,0,0,0.0,-0.053,1,0,1,True,False,False
2061,CH,1,1,0.0,0.0,1.0,2,2,12,3,0,0,0,0,0.0,0.031,1,0,1,True,False,False
2062,CH,0,1,0.0,0.0,1.0,2,2,12,2,0,0,0,0,0.0,0.021,1,0,1,True,False,False
2063,CU,0,0,0.0,0.0,1.0,2,2,12,1,0,0,0,0,0.0,-0.038,1,0,1,True,False,False
2064,CU,3,2,0.0,0.0,1.0,1,2,11,6,0,0,0,0,0.029,-0.37,1,0,1,True,False,False
2065,CH,2,2,0.0,0.0,1.0,1,2,11,5,0,0,0,0,0.0,0.099,1,0,1,True,False,False
2066,CH,2,1,0.0,0.0,1.0,1,2,11,4,0,0,0,0,0.0,-0.064,1,0,1,True,False,False
2067,CH,1,1,0.0,0.0,1.0,1,2,11,3,0,0,0,0,0.0,0.054,1,0,1,True,False,False
2068,CH,1,0,0.0,0.0,1.0,1,2,11,2,0,0,0,0,0.0,-0.062,1,0,1,True,False,False
2069,CU,0,0,0.0,0.0,1.0,1,2,11,1,0,0,0,0,0.0,0.042,1,0,1,True,False,False
2070,SL,2,2,0.0,0.0,1.0,0,2,10,5,0,0,0,0,0.035,-0.314,1,0,1,True,False,False
2071,FF,1,2,0.0,0.0,1.0,0,2,10,4,0,0,0,0,0.0,0.068,1,0,1,True,False,False
2072,FF,1,1,0.0,0.0,1.0,0,2,10,3,0,0,0,0,0.0,-0.088,1,0,1,True,False,False
2073,FF,0,1,0.0,0.0,1.0,0,2,10,2,0,0,0,0,0.0,0.036,1,0,1,True,False,False
2074,FF,0,0,0.0,0.0,1.0,0,2,10,1,0,0,0,0,0.0,-0.054,1,0,1,True,False,False
2075,CH,1,2,0.0,0.0,0.0,0,2,9,4,0,0,0,0,-0.038,0.453,1,0,1,True,False,False
2076,FF,1,1,0.0,0.0,0.0,0,2,9,3,0,0,0,0,0.0,-0.055,1,0,1,True,False,False
2077,CH,1,0,0.0,0.0,0.0,0,2,9,2,0,0,0,0,0.0,-0.046,1,0,1,True,False,False
2078,CU,0,0,0.0,0.0,0.0,0,2,9,1,0,0,0,0,0.0,0.036,1,0,1,True,False,False
2079,FF,3,2,0.0,1.0,1.0,2,1,5,7,0,0,0,0,0.042,-0.495,1,0,1,True,False,False
2080,FF,3,2,0.0,1.0,1.0,2,1,5,6,0,0,0,0,0.0,0.0,1,0,1,True,False,False
2081,CH,3,1,0.0,1.0,1.0,2,1,5,5,0,0,0,0,0.0,-0.076,1,0,1,True,False,False
2082,CH,2,1,0.0,1.0,1.0,2,1,5,4,0,0,0,0,0.0,0.083,1,0,1,True,False,False
2083,FF,1,1,0.0,1.0,1.0,2,1,5,3,0,0,0,0,0.0,0.04,1,0,1,True,False,False
2084,FF,0,1,0.0,1.0,1.0,2,1,5,2,0,0,0,0,0.0,0.04,1,0,1,True,False,False
2085,FF,0,0,0.0,1.0,1.0,2,1,5,1,0,0,0,0,0.0,-0.063,1,0,1,True,False,False
2086,FF,0,2,0.0,1.0,1.0,1,1,4,3,0,0,0,0,0.043,-0.294,1,0,1,True,False,False
2087,CH,0,1,0.0,1.0,1.0,1,1,4,2,0,0,0,0,0.0,-0.097,1,0,1,True,False,False
2088,FF,0,0,0.0,1.0,1.0,1,1,4,1,0,0,0,0,0.0,-0.078,1,0,1,True,False,False
2089,CH,2,1,0.0,0.0,1.0,1,1,3,4,0,0,0,0,-0.035,0.455,1,0,1,True,False,False
2090,CH,2,0,0.0,0.0,1.0,1,1,3,3,0,0,0,0,0.0,-0.072,1,0,1,True,False,False
2091,FF,1,0,0.0,0.0,1.0,1,1,3,2,0,0,0,0,0.0,0.063,1,0,1,True,False,False
2092,FF,0,0,0.0,0.0,1.0,1,1,3,1,0,0,0,0,0.0,0.042,1,0,1,True,False,False
2093,FF,1,2,0.0,0.0,1.0,0,1,2,4,0,0,0,0,0.033,-0.247,1,0,1,True,False,False
2094,FF,1,1,0.0,0.0,1.0,0,1,2,3,0,0,0,0,0.0,-0.088,1,0,1,True,False,False
2095,CH,1,0,0.0,0.0,1.0,0,1,2,2,0,0,0,0,0.0,-0.063,1,0,1,True,False,False
2096,FF,0,0,0.0,0.0,1.0,0,1,2,1,0,0,0,0,0.0,0.045,1,0,1,True,False,False
2097,FF,3,2,0.0,0.0,0.0,0,1,1,8,0,0,0,0,-0.036,0.312,1,0,1,True,False,False
2098,CH,3,2,0.0,0.0,0.0,0,1,1,7,0,0,0,0,0.0,0.0,1,0,1,True,False,False
2099,CU,2,2,0.0,0.0,0.0,0,1,1,6,0,0,0,0,0.0,0.103,1,0,1,True,False,False
2100,CU,1,2,0.0,0.0,0.0,0,1,1,5,0,0,0,0,0.0,0.041,1,0,1,True,False,False
2101,FF,1,2,0.0,0.0,0.0,0,1,1,4,0,0,0,0,0.0,0.0,1,0,1,True,False,False
2102,FF,1,1,0.0,0.0,0.0,0,1,1,3,0,0,0,0,0.0,-0.055,1,0,1,True,False,False
2103,CH,0,1,0.0,0.0,0.0,0,1,1,2,0,0,0,0,0.0,0.028,1,0,1,True,False,False
2104,FF,0,0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0.0,-0.038,1,0,1,True,False,False
2105,CH,0,1,0.0,1.0,1.0,2,6,43,2,0,1,0,1,-0.077,-0.408,1,0,0,True,False,False
2106,FF,0,0,0.0,1.0,1.0,2,6,43,1,0,1,0,1,0.0,-0.063,1,0,0,True,False,False
2107,FF,3,2,0.0,1.0,0.0,2,6,42,7,0,1,0,1,0.016,0.18,0,0,0,True,False,False
2108,FF,3,2,0.0,1.0,0.0,2,6,42,6,0,1,0,1,0.0,0.0,0,0,0,True,False,False
2109,CU,3,1,0.0,1.0,0.0,2,6,42,5,0,1,0,1,0.0,-0.097,0,0,0,True,False,False
2110,SL,2,1,0.0,1.0,0.0,2,6,42,4,0,1,0,1,0.0,0.077,0,0,0,True,False,False
2111,FF,2,0,0.0,1.0,0.0,2,6,42,3,0,1,0,1,0.0,-0.061,0,0,0,True,False,False
2112,SL,1,0,0.0,1.0,0.0,2,6,42,2,0,1,0,1,0.0,0.033,0,0,0,True,False,False
2113,FF,0,0,0.0,0.0,1.0,2,6,42,1,0,1,0,1,0.019,0.025,0,0,0,True,False,False
2114,CU,3,2,0.0,0.0,1.0,1,6,41,6,0,1,0,1,-0.05,-0.37,1,0,0,True,False,False
2115,CH,2,2,0.0,0.0,1.0,1,6,41,5,0,1,0,1,0.0,0.099,1,0,0,True,False,False
2116,FF,2,1,0.0,0.0,1.0,1,6,41,4,0,1,0,1,0.0,-0.064,1,0,0,True,False,False
2117,CH,2,0,0.0,0.0,1.0,1,6,41,3,0,1,0,1,0.0,-0.072,1,0,0,True,False,False
2118,SL,1,0,0.0,0.0,1.0,1,6,41,2,0,1,0,1,0.0,0.063,1,0,0,True,False,False
2119,SL,0,0,0.0,0.0,1.0,1,6,41,1,0,1,0,1,0.0,0.042,1,0,0,True,False,False
2120,FF,3,2,0.0,0.0,0.0,1,6,40,7,0,1,0,1,0.045,0.227,1,0,0,True,False,False
2121,FF,3,2,0.0,0.0,0.0,1,6,40,6,0,1,0,1,0.0,0.0,1,0,0,True,False,False
2122,CH,3,1,0.0,0.0,0.0,1,6,40,5,0,1,0,1,0.0,-0.066,1,0,0,True,False,False
2123,CH,2,1,0.0,0.0,0.0,1,6,40,4,0,1,0,1,0.0,0.077,1,0,0,True,False,False
2124,CH,2,0,0.0,0.0,0.0,1,6,40,3,0,1,0,1,0.0,-0.039,1,0,0,True,False,False
2125,SL,1,0,0.0,0.0,0.0,1,6,40,2,0,1,0,1,0.0,0.042,1,0,0,True,False,False
2126,FF,0,0,0.0,0.0,0.0,1,6,40,1,0,1,0,1,0.0,0.025,1,0,0,True,False,False
2127,FF,0,2,0.0,0.0,0.0,0,6,39,4,0,1,0,1,-0.04,-0.152,1,0,0,True,False,False
2128,FF,0,2,0.0,0.0,0.0,0,6,39,3,0,1,0,1,0.0,0.0,1,0,0,True,False,False
2129,CH,0,1,0.0,0.0,0.0,0,6,39,2,0,1,0,1,0.0,-0.049,1,0,0,True,False,False
2130,FF,0,0,0.0,0.0,0.0,0,6,39,1,0,1,0,1,0.0,-0.038,1,0,0,True,False,False
2131,FF,0,0,0.0,0.0,0.0,2,5,35,1,0,1,0,1,-0.016,-0.106,1,0,0,True,False,True
2132,CH,1,0,0.0,0.0,1.0,0,5,34,2,0,1,0,1,-0.113,-0.57,1,0,0,True,False,False
2133,CH,0,0,0.0,0.0,1.0,0,5,34,1,0,1,0,1,0.0,0.045,1,0,0,True,False,False
2134,FF,0,0,0.0,0.0,0.0,0,5,33,1,0,1,0,1,0.055,0.388,1,0,0,True,False,False
2135,FF,1,0,0.0,1.0,1.0,1,4,29,2,0,1,0,1,-0.117,-0.712,1,0,0,True,False,False
2136,CU,0,0,0.0,1.0,1.0,1,4,29,1,0,1,0,1,0.0,0.082,1,0,0,True,False,False
2137,FF,1,2,0.0,1.0,1.0,0,4,28,4,0,1,0,1,-0.068,-0.291,1,0,0,True,False,False
2138,CH,1,1,0.0,1.0,1.0,0,4,28,3,0,1,0,1,0.0,-0.154,1,0,0,True,False,False
2139,CH,0,1,0.0,1.0,1.0,0,4,28,2,0,1,0,1,0.0,0.07,1,0,0,True,False,False
2140,FF,0,0,0.0,1.0,1.0,0,4,28,1,0,1,0,1,0.0,-0.097,1,0,0,True,False,False
2141,FF,3,1,0.0,0.0,1.0,0,4,27,5,0,1,0,1,0.071,0.482,0,0,0,True,False,False
2142,FF,3,0,0.0,0.0,1.0,0,4,27,4,0,1,0,1,0.0,-0.105,0,0,0,True,False,False
2143,SL,2,0,0.0,0.0,1.0,0,4,27,3,0,1,0,1,0.0,0.174,0,0,0,True,False,False
2144,FF,1,0,0.0,0.0,1.0,0,4,27,2,0,1,0,1,0.0,0.082,0,0,0,True,False,False
2145,SL,0,0,0.0,0.0,1.0,0,4,27,1,0,1,0,1,0.0,0.045,0,0,0,True,False,False
2146,FF,3,2,0.0,0.0,0.0,0,4,26,6,0,1,0,1,0.049,0.312,1,0,0,True,False,False
2147,SL,3,1,0.0,0.0,0.0,0,4,26,5,0,1,0,1,0.0,-0.079,1,0,0,True,False,True
2148,FF,2,1,0.0,0.0,0.0,0,4,26,4,0,1,0,1,0.0,0.116,1,0,0,True,False,False
2149,FF,1,1,0.0,0.0,0.0,0,4,26,3,0,1,0,1,0.0,0.053,1,0,0,True,False,False
2150,FF,0,1,0.0,0.0,0.0,0,4,26,2,0,1,0,1,0.0,0.028,1,0,0,True,False,False
2151,CU,0,0,0.0,0.0,0.0,0,4,26,1,0,1,0,1,0.0,-0.038,1,0,0,True,False,False
2152,FF,3,2,0.0,0.0,0.0,2,3,21,7,0,1,0,1,-0.013,-0.13,1,0,0,True,False,False
2153,FF,3,2,0.0,0.0,0.0,2,3,21,6,0,1,0,1,0.0,0.0,1,0,0,True,False,False
2154,FF,3,1,0.0,0.0,0.0,2,3,21,5,0,1,0,1,0.0,-0.036,1,0,0,True,False,False
2155,SL,2,1,0.0,0.0,0.0,2,3,21,4,0,1,0,1,0.0,0.045,1,0,0,True,False,False
2156,CH,1,1,0.0,0.0,0.0,2,3,21,3,0,1,0,1,0.0,0.02,1,0,0,True,False,False
2157,FF,0,1,0.0,0.0,0.0,2,3,21,2,0,1,0,1,0.0,0.012,1,0,0,True,False,False
2158,CH,0,0,0.0,0.0,0.0,2,3,21,1,0,1,0,1,0.0,-0.017,1,0,0,True,False,False
2159,FF,1,2,0.0,0.0,0.0,1,3,20,4,0,1,0,1,-0.019,-0.119,1,0,0,True,False,False
2160,CH,1,1,0.0,0.0,0.0,1,3,20,3,0,1,0,1,0.0,-0.043,1,0,0,True,False,False
2161,FF,0,1,0.0,0.0,0.0,1,3,20,2,0,1,0,1,0.0,0.019,1,0,0,True,False,False
2162,FF,0,0,0.0,0.0,0.0,1,3,20,1,0,1,0,1,0.0,-0.026,1,0,0,True,False,False
2163,CU,3,2,0.0,0.0,0.0,0,3,19,7,0,1,0,1,-0.027,-0.317,1,0,0,True,False,False
2164,CH,2,2,0.0,0.0,0.0,0,3,19,6,0,1,0,1,0.0,0.103,1,0,0,True,False,False
2165,FF,1,2,0.0,0.0,0.0,0,3,19,5,0,1,0,1,0.0,0.041,1,0,0,True,False,False
2166,FF,0,2,0.0,0.0,0.0,0,3,19,4,0,1,0,1,0.0,0.022,1,0,0,True,False,False
2167,FF,0,2,0.0,0.0,0.0,0,3,19,3,0,1,0,1,0.0,0.0,1,0,0,True,False,False
2168,FF,0,1,0.0,0.0,0.0,0,3,19,2,0,1,0,1,0.0,-0.049,1,0,0,True,False,False
2169,FF,0,0,0.0,0.0,0.0,0,3,19,1,0,1,0,1,0.0,-0.038,1,0,0,True,False,False
2170,FF,0,0,0.0,0.0,0.0,2,2,13,1,0,0,0,0,-0.011,-0.106,1,0,0,True,False,False
2171,FF,0,2,0.0,0.0,0.0,1,2,12,5,0,0,0,0,-0.016,-0.107,1,0,0,True,False,False
2172,FF,0,2,0.0,0.0,0.0,1,2,12,4,0,0,0,0,0.0,0.0,1,0,0,True,False,False
2173,FF,0,2,0.0,0.0,0.0,1,2,12,3,0,0,0,0,0.0,0.0,1,0,0,True,False,False
2174,FF,0,1,0.0,0.0,0.0,1,2,12,2,0,0,0,0,0.0,-0.036,1,0,0,True,False,False
2175,FF,0,0,0.0,0.0,0.0,1,2,12,1,0,0,0,0,0.0,-0.026,1,0,0,True,False,False
2176,CU,2,2,0.0,0.0,0.0,0,2,11,6,0,0,0,0,-0.023,-0.214,1,0,0,True,False,False
2177,SL,1,2,0.0,0.0,0.0,0,2,11,5,0,0,0,0,0.0,0.041,1,0,0,True,False,False
2178,SL,0,2,0.0,0.0,0.0,0,2,11,4,0,0,0,0,0.0,0.022,1,0,0,True,False,False
2179,FF,0,2,0.0,0.0,0.0,0,2,11,3,0,0,0,0,0.0,0.0,1,0,0,True,False,False
2180,FF,0,1,0.0,0.0,0.0,0,2,11,2,0,0,0,0,0.0,-0.049,1,0,0,True,False,False
2181,FF,0,0,0.0,0.0,0.0,0,2,11,1,0,0,0,0,0.0,-0.038,1,0,0,True,False,False
2182,FF,0,0,0.0,0.0,1.0,2,1,7,1,0,0,0,0,-0.022,-0.241,1,0,0,True,False,False
2183,CU,2,2,0.0,0.0,0.0,2,1,6,6,0,0,0,0,0.012,0.148,0,0,0,False,True,False
2184,FF,2,2,0.0,0.0,0.0,2,1,6,5,0,0,0,0,0.0,0.0,0,0,0,False,True,False
2185,FF,2,1,0.0,0.0,0.0,2,1,6,4,0,0,0,0,0.0,-0.031,0,0,0,False,True,False
2186,FF,2,0,0.0,0.0,0.0,2,1,6,3,0,0,0,0,0.0,-0.023,0,0,0,True,False,False
2187,FF,1,0,0.0,0.0,0.0,2,1,6,2,0,0,0,0,0.0,0.022,0,0,0,True,False,False
2188,FF,0,0,0.0,0.0,0.0,2,1,6,1,0,0,0,0,0.0,0.016,0,0,0,True,False,False
2189,FF,2,2,0.0,0.0,0.0,1,1,5,5,0,0,0,0,-0.016,-0.148,1,0,0,True,False,False
2190,FF,2,1,0.0,0.0,0.0,1,1,5,4,0,0,0,0,0.0,-0.048,1,0,0,False,True,False
2191,FF,1,1,0.0,0.0,0.0,1,1,5,3,0,0,0,0,0.0,0.034,1,0,0,False,True,False
2192,FF,1,0,0.0,0.0,0.0,1,1,5,2,0,0,0,0,0.0,-0.031,1,0,0,True,False,False
2193,CU,0,0,0.0,0.0,0.0,1,1,5,1,0,0,0,0,0.0,0.025,1,0,0,True,False,False
2194,CU,3,2,0.0,0.0,0.0,0,1,4,8,0,0,0,0,-0.021,-0.317,1,0,0,False,True,False
2195,FF,3,2,0.0,0.0,0.0,0,1,4,7,0,0,0,0,0.0,0.0,1,0,0,True,False,False
2196,FF,3,2,0.0,0.0,0.0,0,1,4,6,0,0,0,0,0.0,0.0,1,0,0,True,False,False
2197,FF,3,1,0.0,0.0,0.0,0,1,4,5,0,0,0,0,0.0,-0.079,1,0,0,True,False,False
2198,FF,2,1,0.0,0.0,0.0,0,1,4,4,0,0,0,0,0.0,0.116,1,0,0,True,False,False
2199,FF,1,1,0.0,0.0,0.0,0,1,4,3,0,0,0,0,0.0,0.053,1,0,0,True,False,False
2200,FF,1,0,0.0,0.0,0.0,0,1,4,2,0,0,0,0,0.0,-0.046,1,0,0,True,False,False
2201,FF,0,0,0.0,0.0,0.0,0,1,4,1,0,0,0,0,0.0,0.036,1,0,0,True,False,False
2202,FF,3,2,1.0,1.0,1.0,2,5,49,7,1,5,1,5,-0.065,-0.811,0,0,0,True,False,False
2203,CU,2,2,1.0,1.0,1.0,2,5,49,6,1,5,1,5,0.0,0.169,0,0,0,True,False,False
2204,FF,2,2,1.0,1.0,1.0,2,5,49,5,1,5,1,5,0.0,0.0,0,0,0,True,False,False
2205,FF,2,1,1.0,1.0,1.0,2,5,49,4,1,5,1,5,0.0,-0.22,0,0,0,True,False,False
2206,FF,1,1,1.0,1.0,1.0,2,5,49,3,1,5,1,5,0.0,0.137,0,0,0,True,False,False
2207,FF,0,1,1.0,1.0,1.0,2,5,49,2,1,5,1,5,0.0,0.098,0,0,0,True,False,False
2208,CU,0,0,1.0,1.0,1.0,2,5,49,1,1,5,1,5,0.0,-0.136,0,0,0,True,False,False
2209,CU,2,2,1.0,1.0,1.0,1,5,48,5,1,5,1,5,-0.071,-0.654,1,0,0,True,False,False
2210,FF,1,2,1.0,1.0,1.0,1,5,48,4,1,5,1,5,0.0,0.104,1,0,0,True,False,False
2211,CH,1,1,1.0,1.0,1.0,1,5,48,3,1,5,1,5,0.0,-0.195,1,0,0,True,False,False
2212,FF,0,1,1.0,1.0,1.0,1,5,48,2,1,5,1,5,0.0,0.074,1,0,0,True,False,False
2213,FF,0,0,1.0,1.0,1.0,1,5,48,1,1,5,1,5,0.0,-0.139,1,0,0,True,False,False
2214,FF,1,2,0.0,1.0,1.0,1,5,47,4,1,5,1,5,0.062,0.793,1,0,0,True,False,False
2215,CU,1,1,0.0,1.0,1.0,1,5,47,3,1,5,1,5,0.0,-0.115,1,0,0,True,False,False
2216,FF,1,0,0.0,1.0,1.0,1,5,47,2,1,5,1,5,0.0,-0.1,1,0,0,True,False,False
2217,SL,0,0,0.0,1.0,1.0,1,5,47,1,1,5,1,5,0.0,0.082,1,0,0,True,False,False
2218,CU,2,2,0.0,1.0,1.0,0,5,46,7,1,5,1,5,-0.051,-0.412,1,0,0,True,False,False
2219,CU,1,2,0.0,1.0,1.0,0,5,46,6,1,5,1,5,0.0,0.07,1,0,0,True,False,False
2220,FF,1,2,0.0,1.0,1.0,0,5,46,5,1,5,1,5,0.0,0.0,1,0,0,True,False,False
2221,CH,1,2,0.0,1.0,1.0,0,5,46,4,1,5,1,5,0.0,0.0,1,0,0,True,False,False
2222,FF,1,1,0.0,1.0,1.0,0,5,46,3,1,5,1,5,0.0,-0.154,1,0,0,True,False,False
2223,FF,1,0,0.0,1.0,1.0,0,5,46,2,1,5,1,5,0.0,-0.112,1,0,0,True,False,False
2224,FF,0,0,0.0,1.0,1.0,0,5,46,1,1,5,1,5,0.0,0.085,1,0,0,True,False,False
2225,SL,1,0,0.0,0.0,1.0,0,5,45,2,1,5,1,5,0.055,0.633,0,0,0,True,False,False
2226,CU,0,0,0.0,0.0,1.0,0,5,45,1,1,5,1,5,0.0,0.045,0,0,0,True,False,False
2227,FF,3,2,0.0,0.0,0.0,0,5,44,6,1,5,1,5,0.033,0.312,1,0,0,True,False,False
2228,FF,2,2,0.0,0.0,0.0,0,5,44,5,1,5,1,5,0.0,0.103,1,0,0,True,False,False
2229,CU,2,1,0.0,0.0,0.0,0,5,44,4,1,5,1,5,0.0,-0.067,1,0,0,True,False,False
2230,FF,1,1,0.0,0.0,0.0,0,5,44,3,1,5,1,5,0.0,0.053,1,0,0,True,False,False
2231,FF,1,0,0.0,0.0,0.0,0,5,44,2,1,5,1,5,0.0,-0.046,1,0,0,True,False,False
2232,CU,0,0,0.0,0.0,0.0,0,5,44,1,1,5,1,5,0.0,0.036,1,0,0,True,False,False
2233,FF,0,2,1.0,1.0,1.0,2,4,36,3,1,2,1,2,-0.098,-0.475,0,0,0,True,False,False
2234,FF,0,1,1.0,1.0,1.0,2,4,36,2,1,2,1,2,0.0,-0.166,0,0,0,True,False,False
2235,CU,0,0,1.0,1.0,1.0,2,4,36,1,1,2,1,2,0.0,-0.136,0,0,0,True,False,False
2236,FF,3,0,0.0,1.0,1.0,2,4,35,4,1,2,1,2,0.04,0.134,1,0,0,True,False,False
2237,FF,2,0,0.0,1.0,1.0,2,4,35,3,1,2,1,2,0.0,0.107,1,0,0,True,False,False
2238,FF,1,0,0.0,1.0,1.0,2,4,35,2,1,2,1,2,0.0,0.033,1,0,0,True,False,False
2239,FF,0,0,0.0,1.0,1.0,2,4,35,1,1,2,1,2,0.0,0.048,1,0,0,True,False,False
2240,FF,3,2,0.0,1.0,0.0,2,4,34,6,1,2,1,2,0.014,0.18,1,0,0,True,False,False
2241,FF,2,2,0.0,1.0,0.0,2,4,34,5,1,2,1,2,0.0,0.057,1,0,0,True,False,False
2242,CU,2,1,0.0,1.0,0.0,2,4,34,4,1,2,1,2,0.0,-0.077,1,0,0,True,False,False
2243,FF,2,0,0.0,1.0,0.0,2,4,34,3,1,2,1,2,0.0,-0.061,1,0,0,True,False,False
2244,FF,1,0,0.0,1.0,0.0,2,4,34,2,1,2,1,2,0.0,0.033,1,0,0,True,False,False
2245,CU,0,0,0.0,1.0,0.0,2,4,34,1,1,2,1,2,0.0,0.023,1,0,0,True,False,False
2246,SL,3,1,0.0,0.0,0.0,2,4,33,5,1,2,1,2,0.031,0.162,0,0,0,True,False,False
2247,SL,2,1,0.0,0.0,0.0,2,4,33,4,1,2,1,2,0.0,0.045,0,0,0,True,False,False
2248,SL,1,1,0.0,0.0,0.0,2,4,33,3,1,2,1,2,0.0,0.02,0,0,0,True,False,False
2249,FF,0,1,0.0,0.0,0.0,2,4,33,2,1,2,1,2,0.0,0.012,0,0,0,True,False,False
2250,CU,0,0,0.0,0.0,0.0,2,4,33,1,1,2,1,2,0.0,-0.017,0,0,0,True,False,False
2251,FF,1,2,0.0,0.0,0.0,1,4,32,4,1,2,1,2,-0.022,-0.119,1,0,0,True,False,False
2252,CU,1,1,0.0,0.0,0.0,1,4,32,3,1,2,1,2,0.0,-0.043,1,0,0,True,False,False
2253,FF,0,1,0.0,0.0,0.0,1,4,32,2,1,2,1,2,0.0,0.019,1,0,0,True,False,False
2254,CU,0,0,0.0,0.0,0.0,1,4,32,1,1,2,1,2,0.0,-0.026,1,0,0,True,False,False
2255,SL,3,2,0.0,0.0,0.0,0,4,31,6,1,2,1,2,-0.03,-0.317,1,0,0,True,False,False
2256,CH,2,2,0.0,0.0,0.0,0,4,31,5,1,2,1,2,0.0,0.103,1,0,0,True,False,False
2257,FF,2,1,0.0,0.0,0.0,0,4,31,4,1,2,1,2,0.0,-0.067,1,0,0,True,False,False
2258,FF,1,1,0.0,0.0,0.0,0,4,31,3,1,2,1,2,0.0,0.053,1,0,0,True,False,False
2259,CH,1,0,0.0,0.0,0.0,0,4,31,2,1,2,1,2,0.0,-0.046,1,0,0,True,False,False
2260,FF,0,0,0.0,0.0,0.0,0,4,31,1,1,2,1,2,0.0,0.036,1,0,0,True,False,False
2261,FF,3,2,0.0,0.0,0.0,2,3,26,6,1,2,1,2,-0.013,-0.13,1,0,0,True,False,False
2262,FF,3,1,0.0,0.0,0.0,2,3,26,5,1,2,1,2,0.0,-0.036,1,0,0,True,False,False
2263,SL,2,1,0.0,0.0,0.0,2,3,26,4,1,2,1,2,0.0,0.045,1,0,0,True,False,False
2264,CH,1,1,0.0,0.0,0.0,2,3,26,3,1,2,1,2,0.0,0.02,1,0,0,True,False,False
2265,CH,0,1,0.0,0.0,0.0,2,3,26,2,1,2,1,2,0.0,0.012,1,0,0,True,False,False
2266,FF,0,0,0.0,0.0,0.0,2,3,26,1,1,2,1,2,0.0,-0.017,1,0,0,True,False,False
2267,FF,2,2,0.0,0.0,0.0,1,3,25,5,1,2,1,2,-0.019,-0.148,0,0,0,True,False,False
2268,CU,2,1,0.0,0.0,0.0,1,3,25,4,1,2,1,2,0.0,-0.048,0,0,0,True,False,False
2269,SL,1,1,0.0,0.0,0.0,1,3,25,3,1,2,1,2,0.0,0.034,0,0,0,True,False,False
2270,FF,0,1,0.0,0.0,0.0,1,3,25,2,1,2,1,2,0.0,0.019,0,0,0,True,False,False
2271,SL,0,0,0.0,0.0,0.0,1,3,25,1,1,2,1,2,0.0,-0.026,0,0,0,True,False,False
2272,CU,0,1,0.0,0.0,0.0,0,3,24,2,1,2,1,2,-0.027,-0.2,1,0,0,True,False,False
2273,FF,0,0,0.0,0.0,0.0,0,3,24,1,1,2,1,2,0.0,-0.038,1,0,0,True,False,False
2274,FF,0,0,0.0,0.0,1.0,2,2,18,1,1,2,1,2,-0.025,-0.241,0,0,0,True,False,False
2275,FF,3,1,0.0,0.0,0.0,2,2,17,5,1,2,1,2,0.014,0.074,1,0,0,True,False,False
2276,FF,2,1,0.0,0.0,0.0,2,2,17,4,1,2,1,2,0.0,0.045,1,0,0,True,False,False
2277,FF,2,0,0.0,0.0,0.0,2,2,17,3,1,2,1,2,0.0,-0.023,1,0,0,True,False,False
2278,FF,1,0,0.0,0.0,0.0,2,2,17,2,1,2,1,2,0.0,0.022,1,0,0,True,False,False
2279,FF,0,0,0.0,0.0,0.0,2,2,17,1,1,2,1,2,0.0,0.016,1,0,0,True,False,False
2280,FF,1,0,0.0,0.0,0.0,1,2,16,2,1,2,1,2,-0.018,-0.194,1,0,0,True,False,False
2281,FF,0,0,0.0,0.0,0.0,1,2,16,1,1,2,1,2,0.0,0.025,1,0,0,True,False,False
2282,SL,1,2,0.0,0.0,0.0,0,2,15,4,1,2,1,2,-0.025,-0.173,0,0,0,True,False,False
2283,FF,1,1,0.0,0.0,0.0,0,2,15,3,1,2,1,2,0.0,-0.055,0,0,0,True,False,False
2284,FF,0,1,0.0,0.0,0.0,0,2,15,2,1,2,1,2,0.0,0.028,0,0,0,True,False,False
2285,FF,0,0,0.0,0.0,0.0,0,2,15,1,1,2,1,2,0.0,-0.038,0,0,0,True,False,False
2286,FF,1,0,0.0,0.0,1.0,2,1,9,2,1,0,1,0,-0.02,-0.266,1,0,0,True,False,False
2287,FF,0,0,0.0,0.0,1.0,2,1,9,1,1,0,1,0,0.0,0.025,1,0,0,True,False,False
2288,FF,0,0,0.0,0.0,1.0,1,1,8,1,1,0,1,0,-0.023,-0.303,1,0,0,True,False,False
2289,FF,0,1,1.0,0.0,0.0,1,1,7,2,0,0,0,0,0.054,0.647,1,0,0,False,True,False
