balls,strikes,outs_when_up,inning,at_bat_number,pitch_number,home_score,away_score,bat_score,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitch_type_map,batter_is_right,pitcher_is_right,inning_top,prop_CU,prop_CH,prop_FF,prop_FC,prop_SI
1,0,0,3,20,2,1,0,1,1,0,3,1,1,0,0.41612200435729846,0.08496732026143791,0.33986928104575165,0.10893246187363835,0.05010893246187364
0,0,0,3,20,1,1,0,1,1,0,0,1,1,0,0.41612200435729846,0.08496732026143791,0.33986928104575165,0.10893246187363835,0.05010893246187364
0,0,2,2,15,1,1,0,1,1,0,0,1,1,0,0.41612200435729846,0.08496732026143791,0.33986928104575165,0.10893246187363835,0.05010893246187364
2,2,1,2,14,5,1,0,1,1,0,3,1,1,0,0.41612200435729846,0.08496732026143791,0.33986928104575165,0.10893246187363835,0.05010893246187364
1,2,1,2,14,4,1,0,1,1,0,0,1,1,0,0.41612200435729846,0.08496732026143791,0.33986928104575165,0.10893246187363835,0.05010893246187364
0,2,1,2,14,3,1,0,1,1,0,3,1,1,0,0.41612200435729846,0.08496732026143791,0.33986928104575165,0.10893246187363835,0.05010893246187364
0,1,1,2,14,2,1,0,1,1,0,3,1,1,0,0.41612200435729846,0.08496732026143791,0.33986928104575165,0.10893246187363835,0.05010893246187364
0,0,1,2,14,1,1,0,1,1,0,2,1,1,0,0.41612200435729846,0.08496732026143791,0.33986928104575165,0.10893246187363835,0.05010893246187364
3,0,1,2,13,4,1,0,1,1,0,0,0,1,0,0.41612200435729846,0.08496732026143791,0.33986928104575165,0.10893246187363835,0.05010893246187364
2,0,1,2,13,3,1,0,1,1,0,5,0,1,0,0.41612200435729846,0.08496732026143791,0.33986928104575165,0.10893246187363835,0.05010893246187364
1,0,1,2,13,2,1,0,1,1,0,0,0,1,0,0.41612200435729846,0.08496732026143791,0.33986928104575165,0.10893246187363835,0.05010893246187364
0,0,1,2,13,1,1,0,1,1,0,0,0,1,0,0.41612200435729846,0.08496732026143791,0.33986928104575165,0.10893246187363835,0.05010893246187364
0,1,0,2,12,2,1,0,1,1,0,3,1,1,0,0.41612200435729846,0.08496732026143791,0.33986928104575165,0.10893246187363835,0.05010893246187364
0,0,0,2,12,1,1,0,1,1,0,3,1,1,0,0.41612200435729846,0.08496732026143791,0.33986928104575165,0.10893246187363835,0.05010893246187364
2,2,2,1,7,5,1,0,1,1,0,3,1,1,0,0.41612200435729846,0.08496732026143791,0.33986928104575165,0.10893246187363835,0.05010893246187364
1,2,2,1,7,4,1,0,1,1,0,0,1,1,0,0.41612200435729846,0.08496732026143791,0.33986928104575165,0.10893246187363835,0.05010893246187364
1,1,2,1,7,3,1,0,1,1,0,0,1,1,0,0.41612200435729846,0.08496732026143791,0.33986928104575165,0.10893246187363835,0.05010893246187364
1,0,2,1,7,2,1,0,1,1,0,2,1,1,0,0.41612200435729846,0.08496732026143791,0.33986928104575165,0.10893246187363835,0.05010893246187364
0,0,2,1,7,1,1,0,1,1,0,0,1,1,0,0.41612200435729846,0.08496732026143791,0.33986928104575165,0.10893246187363835,0.05010893246187364
1,2,1,1,6,4,1,0,1,1,0,3,0,1,0,0.41612200435729846,0.08496732026143791,0.33986928104575165,0.10893246187363835,0.05010893246187364
1,1,1,1,6,3,1,0,1,1,0,5,0,1,0,0.41612200435729846,0.08496732026143791,0.33986928104575165,0.10893246187363835,0.05010893246187364
1,0,1,1,6,2,1,0,1,1,0,3,0,1,0,0.41612200435729846,0.08496732026143791,0.33986928104575165,0.10893246187363835,0.05010893246187364
0,0,1,1,6,1,1,0,1,1,0,0,0,1,0,0.41612200435729846,0.08496732026143791,0.33986928104575165,0.10893246187363835,0.05010893246187364
1,0,1,1,5,2,0,0,0,1,0,0,0,1,0,0.41612200435729846,0.08496732026143791,0.33986928104575165,0.10893246187363835,0.05010893246187364
0,0,1,1,5,1,0,0,0,1,0,0,0,1,0,0.41612200435729846,0.08496732026143791,0.33986928104575165,0.10893246187363835,0.05010893246187364
0,0,0,1,4,1,0,0,0,1,0,0,1,1,0,0.41612200435729846,0.08496732026143791,0.33986928104575165,0.10893246187363835,0.05010893246187364
3,2,2,6,45,6,6,0,0,3,2,0,0,1,1,0.4304932735426009,0.09641255605381166,0.33408071748878926,0.09192825112107623,0.04708520179372197
3,1,2,6,45,5,6,0,0,3,2,3,0,1,1,0.4304932735426009,0.09641255605381166,0.33408071748878926,0.09192825112107623,0.04708520179372197
2,1,2,6,45,4,6,0,0,3,2,3,0,1,1,0.4304932735426009,0.09641255605381166,0.33408071748878926,0.09192825112107623,0.04708520179372197
1,1,2,6,45,3,6,0,0,3,2,5,0,1,1,0.4304932735426009,0.09641255605381166,0.33408071748878926,0.09192825112107623,0.04708520179372197
0,1,2,6,45,2,6,0,0,3,2,0,0,1,1,0.4304932735426009,0.09641255605381166,0.33408071748878926,0.09192825112107623,0.04708520179372197
0,0,2,6,45,1,6,0,0,3,2,0,0,1,1,0.4304932735426009,0.09641255605381166,0.33408071748878926,0.09192825112107623,0.04708520179372197
3,2,1,6,44,6,6,0,0,3,2,3,1,1,1,0.4304932735426009,0.09641255605381166,0.33408071748878926,0.09192825112107623,0.04708520179372197
3,1,1,6,44,5,6,0,0,3,2,0,1,1,1,0.4304932735426009,0.09641255605381166,0.33408071748878926,0.09192825112107623,0.04708520179372197
2,1,1,6,44,4,6,0,0,3,2,2,1,1,1,0.4304932735426009,0.09641255605381166,0.33408071748878926,0.09192825112107623,0.04708520179372197
1,1,1,6,44,3,6,0,0,3,2,0,1,1,1,0.4304932735426009,0.09641255605381166,0.33408071748878926,0.09192825112107623,0.04708520179372197
0,1,1,6,44,2,6,0,0,3,2,5,1,1,1,0.4304932735426009,0.09641255605381166,0.33408071748878926,0.09192825112107623,0.04708520179372197
0,0,1,6,44,1,6,0,0,3,2,2,1,1,1,0.4304932735426009,0.09641255605381166,0.33408071748878926,0.09192825112107623,0.04708520179372197
2,2,0,6,43,7,6,0,0,3,2,3,1,1,1,0.4304932735426009,0.09641255605381166,0.33408071748878926,0.09192825112107623,0.04708520179372197
2,2,0,6,43,6,6,0,0,3,2,3,1,1,1,0.4304932735426009,0.09641255605381166,0.33408071748878926,0.09192825112107623,0.04708520179372197
1,2,0,6,43,5,6,0,0,3,2,3,1,1,1,0.4304932735426009,0.09641255605381166,0.33408071748878926,0.09192825112107623,0.04708520179372197
1,2,0,6,43,4,6,0,0,3,2,0,1,1,1,0.4304932735426009,0.09641255605381166,0.33408071748878926,0.09192825112107623,0.04708520179372197
1,1,0,6,43,3,6,0,0,3,2,2,1,1,1,0.4304932735426009,0.09641255605381166,0.33408071748878926,0.09192825112107623,0.04708520179372197
0,1,0,6,43,2,6,0,0,3,2,2,1,1,1,0.4304932735426009,0.09641255605381166,0.33408071748878926,0.09192825112107623,0.04708520179372197
0,0,0,6,43,1,6,0,0,3,2,2,1,1,1,0.4304932735426009,0.09641255605381166,0.33408071748878926,0.09192825112107623,0.04708520179372197
0,1,0,6,42,2,6,0,0,3,2,3,0,1,1,0.4304932735426009,0.09641255605381166,0.33408071748878926,0.09192825112107623,0.04708520179372197
0,0,0,6,42,1,6,0,0,3,2,3,0,1,1,0.4304932735426009,0.09641255605381166,0.33408071748878926,0.09192825112107623,0.04708520179372197
3,2,2,5,38,7,6,0,0,2,1,3,1,1,1,0.4304932735426009,0.09641255605381166,0.33408071748878926,0.09192825112107623,0.04708520179372197
3,2,2,5,38,6,6,0,0,2,1,0,1,1,1,0.4304932735426009,0.09641255605381166,0.33408071748878926,0.09192825112107623,0.04708520179372197
2,2,2,5,38,5,6,0,0,2,1,3,1,1,1,0.4304932735426009,0.09641255605381166,0.33408071748878926,0.09192825112107623,0.04708520179372197
2,1,2,5,38,4,6,0,0,2,1,2,1,1,1,0.4304932735426009,0.09641255605381166,0.33408071748878926,0.09192825112107623,0.04708520179372197
1,1,2,5,38,3,6,0,0,2,1,0,1,1,1,0.4304932735426009,0.09641255605381166,0.33408071748878926,0.09192825112107623,0.04708520179372197
1,0,2,5,38,2,6,0,0,2,1,3,1,1,1,0.4304932735426009,0.09641255605381166,0.33408071748878926,0.09192825112107623,0.04708520179372197
0,0,2,5,38,1,6,0,0,2,1,3,1,1,1,0.4304932735426009,0.09641255605381166,0.33408071748878926,0.09192825112107623,0.04708520179372197
2,2,1,5,37,7,6,0,0,2,1,3,1,1,1,0.4304932735426009,0.09641255605381166,0.33408071748878926,0.09192825112107623,0.04708520179372197
2,2,1,5,37,6,6,0,0,2,1,0,1,1,1,0.4304932735426009,0.09641255605381166,0.33408071748878926,0.09192825112107623,0.04708520179372197
2,2,1,5,37,5,6,0,0,2,1,3,1,1,1,0.4304932735426009,0.09641255605381166,0.33408071748878926,0.09192825112107623,0.04708520179372197
2,1,1,5,37,4,6,0,0,2,1,2,1,1,1,0.4304932735426009,0.09641255605381166,0.33408071748878926,0.09192825112107623,0.04708520179372197
1,1,1,5,37,3,6,0,0,2,1,1,1,1,1,0.4304932735426009,0.09641255605381166,0.33408071748878926,0.09192825112107623,0.04708520179372197
0,1,1,5,37,2,6,0,0,2,1,5,1,1,1,0.4304932735426009,0.09641255605381166,0.33408071748878926,0.09192825112107623,0.04708520179372197
0,0,1,5,37,1,6,0,0,2,1,0,1,1,1,0.4304932735426009,0.09641255605381166,0.33408071748878926,0.09192825112107623,0.04708520179372197
0,2,0,5,36,3,6,0,0,2,1,5,0,1,1,0.4304932735426009,0.09641255605381166,0.33408071748878926,0.09192825112107623,0.04708520179372197
0,1,0,5,36,2,6,0,0,2,1,3,0,1,1,0.4304932735426009,0.09641255605381166,0.33408071748878926,0.09192825112107623,0.04708520179372197
0,0,0,5,36,1,6,0,0,2,1,3,0,1,1,0.4304932735426009,0.09641255605381166,0.33408071748878926,0.09192825112107623,0.04708520179372197
3,1,0,5,35,5,6,0,0,2,1,0,1,1,1,0.4304932735426009,0.09641255605381166,0.33408071748878926,0.09192825112107623,0.04708520179372197
2,1,0,5,35,4,6,0,0,2,1,3,1,1,1,0.4304932735426009,0.09641255605381166,0.33408071748878926,0.09192825112107623,0.04708520179372197
2,0,0,5,35,3,6,0,0,2,1,2,1,1,1,0.4304932735426009,0.09641255605381166,0.33408071748878926,0.09192825112107623,0.04708520179372197
1,0,0,5,35,2,6,0,0,2,1,5,1,1,1,0.4304932735426009,0.09641255605381166,0.33408071748878926,0.09192825112107623,0.04708520179372197
0,0,0,5,35,1,6,0,0,2,1,0,1,1,1,0.4304932735426009,0.09641255605381166,0.33408071748878926,0.09192825112107623,0.04708520179372197
3,1,2,4,31,5,6,0,0,2,1,0,1,1,1,0.4304932735426009,0.09641255605381166,0.33408071748878926,0.09192825112107623,0.04708520179372197
3,0,2,4,31,4,6,0,0,2,1,0,1,1,1,0.4304932735426009,0.09641255605381166,0.33408071748878926,0.09192825112107623,0.04708520179372197
2,0,2,4,31,3,6,0,0,2,1,0,1,1,1,0.4304932735426009,0.09641255605381166,0.33408071748878926,0.09192825112107623,0.04708520179372197
1,0,2,4,31,2,6,0,0,2,1,2,1,1,1,0.4304932735426009,0.09641255605381166,0.33408071748878926,0.09192825112107623,0.04708520179372197
0,0,2,4,31,1,6,0,0,2,1,0,1,1,1,0.4304932735426009,0.09641255605381166,0.33408071748878926,0.09192825112107623,0.04708520179372197
1,0,1,4,30,2,6,0,0,2,1,5,0,1,1,0.4304932735426009,0.09641255605381166,0.33408071748878926,0.09192825112107623,0.04708520179372197
0,0,1,4,30,1,6,0,0,2,1,3,0,1,1,0.4304932735426009,0.09641255605381166,0.33408071748878926,0.09192825112107623,0.04708520179372197
0,2,0,4,29,3,6,0,0,2,1,0,1,1,1,0.4304932735426009,0.09641255605381166,0.33408071748878926,0.09192825112107623,0.04708520179372197
0,1,0,4,29,2,6,0,0,2,1,0,1,1,1,0.4304932735426009,0.09641255605381166,0.33408071748878926,0.09192825112107623,0.04708520179372197
0,0,0,4,29,1,6,0,0,2,1,3,1,1,1,0.4304932735426009,0.09641255605381166,0.33408071748878926,0.09192825112107623,0.04708520179372197
3,2,2,3,24,6,6,0,0,2,1,0,1,1,1,0.4304932735426009,0.09641255605381166,0.33408071748878926,0.09192825112107623,0.04708520179372197
2,2,2,3,24,5,6,0,0,2,1,3,1,1,1,0.4304932735426009,0.09641255605381166,0.33408071748878926,0.09192825112107623,0.04708520179372197
1,2,2,3,24,4,6,0,0,2,1,3,1,1,1,0.4304932735426009,0.09641255605381166,0.33408071748878926,0.09192825112107623,0.04708520179372197
0,2,2,3,24,3,6,0,0,2,1,0,1,1,1,0.4304932735426009,0.09641255605381166,0.33408071748878926,0.09192825112107623,0.04708520179372197
0,1,2,3,24,2,6,0,0,2,1,2,1,1,1,0.4304932735426009,0.09641255605381166,0.33408071748878926,0.09192825112107623,0.04708520179372197
0,0,2,3,24,1,6,0,0,2,1,0,1,1,1,0.4304932735426009,0.09641255605381166,0.33408071748878926,0.09192825112107623,0.04708520179372197
1,2,1,3,23,4,6,0,0,2,1,5,0,1,1,0.4304932735426009,0.09641255605381166,0.33408071748878926,0.09192825112107623,0.04708520179372197
1,1,1,3,23,3,6,0,0,2,1,0,0,1,1,0.4304932735426009,0.09641255605381166,0.33408071748878926,0.09192825112107623,0.04708520179372197
1,0,1,3,23,2,6,0,0,2,1,3,0,1,1,0.4304932735426009,0.09641255605381166,0.33408071748878926,0.09192825112107623,0.04708520179372197
0,0,1,3,23,1,6,0,0,2,1,3,0,1,1,0.4304932735426009,0.09641255605381166,0.33408071748878926,0.09192825112107623,0.04708520179372197
3,2,0,3,22,7,6,0,0,1,0,3,1,1,1,0.4304932735426009,0.09641255605381166,0.33408071748878926,0.09192825112107623,0.04708520179372197
2,2,0,3,22,6,6,0,0,1,0,3,1,1,1,0.4304932735426009,0.09641255605381166,0.33408071748878926,0.09192825112107623,0.04708520179372197
1,2,0,3,22,5,6,0,0,1,0,3,1,1,1,0.4304932735426009,0.09641255605381166,0.33408071748878926,0.09192825112107623,0.04708520179372197
1,2,0,3,22,4,6,0,0,1,0,0,1,1,1,0.4304932735426009,0.09641255605381166,0.33408071748878926,0.09192825112107623,0.04708520179372197
1,1,0,3,22,3,6,0,0,1,0,0,1,1,1,0.4304932735426009,0.09641255605381166,0.33408071748878926,0.09192825112107623,0.04708520179372197
0,1,0,3,22,2,6,0,0,1,0,0,1,1,1,0.4304932735426009,0.09641255605381166,0.33408071748878926,0.09192825112107623,0.04708520179372197
0,0,0,3,22,1,6,0,0,1,0,2,1,1,1,0.4304932735426009,0.09641255605381166,0.33408071748878926,0.09192825112107623,0.04708520179372197
3,2,0,3,21,7,6,0,0,1,0,3,1,1,1,0.4304932735426009,0.09641255605381166,0.33408071748878926,0.09192825112107623,0.04708520179372197
3,2,0,3,21,6,6,0,0,1,0,0,1,1,1,0.4304932735426009,0.09641255605381166,0.33408071748878926,0.09192825112107623,0.04708520179372197
3,1,0,3,21,5,6,0,0,1,0,0,1,1,1,0.4304932735426009,0.09641255605381166,0.33408071748878926,0.09192825112107623,0.04708520179372197
2,1,0,3,21,4,6,0,0,1,0,3,1,1,1,0.4304932735426009,0.09641255605381166,0.33408071748878926,0.09192825112107623,0.04708520179372197
2,0,0,3,21,3,6,0,0,1,0,2,1,1,1,0.4304932735426009,0.09641255605381166,0.33408071748878926,0.09192825112107623,0.04708520179372197
1,0,0,3,21,2,6,0,0,1,0,2,1,1,1,0.4304932735426009,0.09641255605381166,0.33408071748878926,0.09192825112107623,0.04708520179372197
0,0,0,3,21,1,6,0,0,1,0,0,1,1,1,0.4304932735426009,0.09641255605381166,0.33408071748878926,0.09192825112107623,0.04708520179372197
1,2,2,2,17,4,6,0,0,1,0,0,0,1,1,0.4304932735426009,0.09641255605381166,0.33408071748878926,0.09192825112107623,0.04708520179372197
1,1,2,2,17,3,6,0,0,1,0,0,0,1,1,0.4304932735426009,0.09641255605381166,0.33408071748878926,0.09192825112107623,0.04708520179372197
1,0,2,2,17,2,6,0,0,1,0,3,0,1,1,0.4304932735426009,0.09641255605381166,0.33408071748878926,0.09192825112107623,0.04708520179372197
0,0,2,2,17,1,6,0,0,1,0,0,0,1,1,0.4304932735426009,0.09641255605381166,0.33408071748878926,0.09192825112107623,0.04708520179372197
1,2,1,2,16,5,6,0,0,1,0,3,1,1,1,0.4304932735426009,0.09641255605381166,0.33408071748878926,0.09192825112107623,0.04708520179372197
1,2,1,2,16,4,6,0,0,1,0,0,1,1,1,0.4304932735426009,0.09641255605381166,0.33408071748878926,0.09192825112107623,0.04708520179372197
0,2,1,2,16,3,6,0,0,1,0,0,1,1,1,0.4304932735426009,0.09641255605381166,0.33408071748878926,0.09192825112107623,0.04708520179372197
0,1,1,2,16,2,6,0,0,1,0,2,1,1,1,0.4304932735426009,0.09641255605381166,0.33408071748878926,0.09192825112107623,0.04708520179372197
0,0,1,2,16,1,6,0,0,1,0,0,1,1,1,0.4304932735426009,0.09641255605381166,0.33408071748878926,0.09192825112107623,0.04708520179372197
2,1,0,2,15,4,6,0,0,1,0,0,1,1,1,0.4304932735426009,0.09641255605381166,0.33408071748878926,0.09192825112107623,0.04708520179372197
1,1,0,2,15,3,6,0,0,1,0,0,1,1,1,0.4304932735426009,0.09641255605381166,0.33408071748878926,0.09192825112107623,0.04708520179372197
0,1,0,2,15,2,6,0,0,1,0,3,1,1,1,0.4304932735426009,0.09641255605381166,0.33408071748878926,0.09192825112107623,0.04708520179372197
0,0,0,2,15,1,6,0,0,1,0,2,1,1,1,0.4304932735426009,0.09641255605381166,0.33408071748878926,0.09192825112107623,0.04708520179372197
0,2,2,1,4,3,0,0,0,1,0,3,0,1,1,0.4304932735426009,0.09641255605381166,0.33408071748878926,0.09192825112107623,0.04708520179372197
0,1,2,1,4,2,0,0,0,1,0,0,0,1,1,0.4304932735426009,0.09641255605381166,0.33408071748878926,0.09192825112107623,0.04708520179372197
0,0,2,1,4,1,0,0,0,1,0,0,0,1,1,0.4304932735426009,0.09641255605381166,0.33408071748878926,0.09192825112107623,0.04708520179372197
2,2,1,1,3,5,0,0,0,1,0,0,1,1,1,0.4304932735426009,0.09641255605381166,0.33408071748878926,0.09192825112107623,0.04708520179372197
2,1,1,1,3,4,0,0,0,1,0,2,1,1,1,0.4304932735426009,0.09641255605381166,0.33408071748878926,0.09192825112107623,0.04708520179372197
1,1,1,1,3,3,0,0,0,1,0,0,1,1,1,0.4304932735426009,0.09641255605381166,0.33408071748878926,0.09192825112107623,0.04708520179372197
0,1,1,1,3,2,0,0,0,1,0,0,1,1,1,0.4304932735426009,0.09641255605381166,0.33408071748878926,0.09192825112107623,0.04708520179372197
0,0,1,1,3,1,0,0,0,1,0,3,1,1,1,0.4304932735426009,0.09641255605381166,0.33408071748878926,0.09192825112107623,0.04708520179372197
1,0,1,1,2,2,0,0,0,1,0,5,1,1,1,0.4304932735426009,0.09641255605381166,0.33408071748878926,0.09192825112107623,0.04708520179372197
0,0,1,1,2,1,0,0,0,1,0,1,1,1,1,0.4304932735426009,0.09641255605381166,0.33408071748878926,0.09192825112107623,0.04708520179372197
2,2,0,1,1,6,0,0,0,1,0,0,0,1,1,0.4304932735426009,0.09641255605381166,0.33408071748878926,0.09192825112107623,0.04708520179372197
1,2,0,1,1,5,0,0,0,1,0,3,0,1,1,0.4304932735426009,0.09641255605381166,0.33408071748878926,0.09192825112107623,0.04708520179372197
1,2,0,1,1,4,0,0,0,1,0,0,0,1,1,0.4304932735426009,0.09641255605381166,0.33408071748878926,0.09192825112107623,0.04708520179372197
1,1,0,1,1,3,0,0,0,1,0,5,0,1,1,0.4304932735426009,0.09641255605381166,0.33408071748878926,0.09192825112107623,0.04708520179372197
0,1,0,1,1,2,0,0,0,1,0,5,0,1,1,0.4304932735426009,0.09641255605381166,0.33408071748878926,0.09192825112107623,0.04708520179372197
0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0.4304932735426009,0.09641255605381166,0.33408071748878926,0.09192825112107623,0.04708520179372197
1,2,2,5,51,4,3,3,3,3,2,3,0,1,0,0.40611353711790393,0.0982532751091703,0.3537117903930131,0.10480349344978165,0.03711790393013101
0,2,2,5,51,3,3,3,3,3,2,3,0,1,0,0.40611353711790393,0.0982532751091703,0.3537117903930131,0.10480349344978165,0.03711790393013101
0,1,2,5,51,2,3,3,3,3,2,5,0,1,0,0.40611353711790393,0.0982532751091703,0.3537117903930131,0.10480349344978165,0.03711790393013101
0,0,2,5,51,1,3,3,3,3,2,0,0,1,0,0.40611353711790393,0.0982532751091703,0.3537117903930131,0.10480349344978165,0.03711790393013101
1,2,1,5,50,4,3,3,3,3,2,0,0,1,0,0.40611353711790393,0.0982532751091703,0.3537117903930131,0.10480349344978165,0.03711790393013101
1,1,1,5,50,3,3,3,3,3,2,5,0,1,0,0.40611353711790393,0.0982532751091703,0.3537117903930131,0.10480349344978165,0.03711790393013101
0,1,1,5,50,2,3,3,3,3,2,1,0,1,0,0.40611353711790393,0.0982532751091703,0.3537117903930131,0.10480349344978165,0.03711790393013101
0,0,1,5,50,1,3,3,3,3,2,0,0,1,0,0.40611353711790393,0.0982532751091703,0.3537117903930131,0.10480349344978165,0.03711790393013101
0,1,0,5,49,2,3,3,3,3,2,0,0,1,0,0.40611353711790393,0.0982532751091703,0.3537117903930131,0.10480349344978165,0.03711790393013101
0,0,0,5,49,1,3,3,3,3,2,5,0,1,0,0.40611353711790393,0.0982532751091703,0.3537117903930131,0.10480349344978165,0.03711790393013101
1,2,2,4,43,4,3,3,3,3,2,3,0,1,0,0.40611353711790393,0.0982532751091703,0.3537117903930131,0.10480349344978165,0.03711790393013101
1,1,2,4,43,3,3,3,3,3,2,0,0,1,0,0.40611353711790393,0.0982532751091703,0.3537117903930131,0.10480349344978165,0.03711790393013101
1,0,2,4,43,2,3,3,3,3,2,3,0,1,0,0.40611353711790393,0.0982532751091703,0.3537117903930131,0.10480349344978165,0.03711790393013101
0,0,2,4,43,1,3,3,3,3,2,0,0,1,0,0.40611353711790393,0.0982532751091703,0.3537117903930131,0.10480349344978165,0.03711790393013101
1,2,1,4,42,4,3,3,3,3,2,0,1,1,0,0.40611353711790393,0.0982532751091703,0.3537117903930131,0.10480349344978165,0.03711790393013101
1,1,1,4,42,3,3,3,3,3,2,0,1,1,0,0.40611353711790393,0.0982532751091703,0.3537117903930131,0.10480349344978165,0.03711790393013101
0,1,1,4,42,2,3,3,3,3,2,1,1,1,0,0.40611353711790393,0.0982532751091703,0.3537117903930131,0.10480349344978165,0.03711790393013101
0,0,1,4,42,1,3,3,3,3,2,0,1,1,0,0.40611353711790393,0.0982532751091703,0.3537117903930131,0.10480349344978165,0.03711790393013101
0,0,1,4,41,1,1,3,1,3,2,3,1,1,0,0.40611353711790393,0.0982532751091703,0.3537117903930131,0.10480349344978165,0.03711790393013101
0,0,0,4,40,1,1,3,1,3,2,3,0,1,0,0.40611353711790393,0.0982532751091703,0.3537117903930131,0.10480349344978165,0.03711790393013101
1,1,0,4,39,3,1,3,1,2,1,2,1,1,0,0.40611353711790393,0.0982532751091703,0.3537117903930131,0.10480349344978165,0.03711790393013101
0,1,0,4,39,2,1,3,1,2,1,1,1,1,0,0.40611353711790393,0.0982532751091703,0.3537117903930131,0.10480349344978165,0.03711790393013101
0,0,0,4,39,1,1,3,1,2,1,2,1,1,0,0.40611353711790393,0.0982532751091703,0.3537117903930131,0.10480349344978165,0.03711790393013101
1,0,0,4,38,2,1,3,1,2,1,1,1,1,0,0.40611353711790393,0.0982532751091703,0.3537117903930131,0.10480349344978165,0.03711790393013101
0,0,0,4,38,1,1,3,1,2,1,1,1,1,0,0.40611353711790393,0.0982532751091703,0.3537117903930131,0.10480349344978165,0.03711790393013101
3,2,2,3,33,6,1,3,1,2,1,3,0,1,0,0.40611353711790393,0.0982532751091703,0.3537117903930131,0.10480349344978165,0.03711790393013101
2,2,2,3,33,5,1,3,1,2,1,3,0,1,0,0.40611353711790393,0.0982532751091703,0.3537117903930131,0.10480349344978165,0.03711790393013101
1,2,2,3,33,4,1,3,1,2,1,3,0,1,0,0.40611353711790393,0.0982532751091703,0.3537117903930131,0.10480349344978165,0.03711790393013101
1,1,2,3,33,3,1,3,1,2,1,3,0,1,0,0.40611353711790393,0.0982532751091703,0.3537117903930131,0.10480349344978165,0.03711790393013101
0,1,2,3,33,2,1,3,1,2,1,3,0,1,0,0.40611353711790393,0.0982532751091703,0.3537117903930131,0.10480349344978165,0.03711790393013101
0,0,2,3,33,1,1,3,1,2,1,3,0,1,0,0.40611353711790393,0.0982532751091703,0.3537117903930131,0.10480349344978165,0.03711790393013101
3,1,2,3,32,5,1,3,1,2,1,0,0,1,0,0.40611353711790393,0.0982532751091703,0.3537117903930131,0.10480349344978165,0.03711790393013101
3,0,2,3,32,4,1,3,1,2,1,3,0,1,0,0.40611353711790393,0.0982532751091703,0.3537117903930131,0.10480349344978165,0.03711790393013101
2,0,2,3,32,3,1,3,1,2,1,3,0,1,0,0.40611353711790393,0.0982532751091703,0.3537117903930131,0.10480349344978165,0.03711790393013101
1,0,2,3,32,2,1,3,1,2,1,3,0,1,0,0.40611353711790393,0.0982532751091703,0.3537117903930131,0.10480349344978165,0.03711790393013101
0,0,2,3,32,1,1,3,1,2,1,5,0,1,0,0.40611353711790393,0.0982532751091703,0.3537117903930131,0.10480349344978165,0.03711790393013101
1,2,1,3,31,6,1,3,1,2,1,5,0,1,0,0.40611353711790393,0.0982532751091703,0.3537117903930131,0.10480349344978165,0.03711790393013101
1,2,1,3,31,5,1,3,1,2,1,0,0,1,0,0.40611353711790393,0.0982532751091703,0.3537117903930131,0.10480349344978165,0.03711790393013101
1,2,1,3,31,4,1,3,1,2,1,3,0,1,0,0.40611353711790393,0.0982532751091703,0.3537117903930131,0.10480349344978165,0.03711790393013101
1,1,1,3,31,3,1,3,1,2,1,3,0,1,0,0.40611353711790393,0.0982532751091703,0.3537117903930131,0.10480349344978165,0.03711790393013101
1,0,1,3,31,2,1,3,1,2,1,3,0,1,0,0.40611353711790393,0.0982532751091703,0.3537117903930131,0.10480349344978165,0.03711790393013101
0,0,1,3,31,1,1,3,1,2,1,5,0,1,0,0.40611353711790393,0.0982532751091703,0.3537117903930131,0.10480349344978165,0.03711790393013101
1,1,0,3,30,3,1,3,1,2,1,5,0,1,0,0.40611353711790393,0.0982532751091703,0.3537117903930131,0.10480349344978165,0.03711790393013101
1,0,0,3,30,2,1,3,1,2,1,3,0,1,0,0.40611353711790393,0.0982532751091703,0.3537117903930131,0.10480349344978165,0.03711790393013101
0,0,0,3,30,1,1,3,1,2,1,3,0,1,0,0.40611353711790393,0.0982532751091703,0.3537117903930131,0.10480349344978165,0.03711790393013101
0,2,0,3,29,4,0,3,0,2,1,3,1,1,0,0.40611353711790393,0.0982532751091703,0.3537117903930131,0.10480349344978165,0.03711790393013101
0,2,0,3,29,3,0,3,0,2,1,5,1,1,0,0.40611353711790393,0.0982532751091703,0.3537117903930131,0.10480349344978165,0.03711790393013101
0,1,0,3,29,2,0,3,0,2,1,1,1,1,0,0.40611353711790393,0.0982532751091703,0.3537117903930131,0.10480349344978165,0.03711790393013101
0,0,0,3,29,1,0,3,0,2,1,3,1,1,0,0.40611353711790393,0.0982532751091703,0.3537117903930131,0.10480349344978165,0.03711790393013101
3,2,0,3,28,6,0,3,0,2,1,0,1,1,0,0.40611353711790393,0.0982532751091703,0.3537117903930131,0.10480349344978165,0.03711790393013101
3,1,0,3,28,5,0,3,0,2,1,2,1,1,0,0.40611353711790393,0.0982532751091703,0.3537117903930131,0.10480349344978165,0.03711790393013101
2,1,0,3,28,4,0,3,0,2,1,3,1,1,0,0.40611353711790393,0.0982532751091703,0.3537117903930131,0.10480349344978165,0.03711790393013101
