game_pk,at_bat_number,pitch_number,pitch_type,pitch_type_map,is_fastball,balls,strikes,outs_when_up,inning,home_score,away_score,bat_score,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,prev_pitch_1,prev_pitch_2,prev_pitch_3,batter_is_right,pitcher_is_right,inning_top
745110,15,4,CH,5,0,1,2,2,2,0,1,0,1,0,4.0,4.0,5.0,1,1,0
745110,20,1,SI,1,0,0,0,0,3,0,1,0,1,0,5.0,4.0,4.0,1,1,0
745110,20,2,CH,5,0,1,0,0,3,0,1,0,1,0,1.0,5.0,4.0,1,1,0
745110,21,1,CH,5,0,0,0,0,3,0,1,0,1,0,5.0,1.0,5.0,0,1,0
745110,21,2,CH,5,0,0,1,0,3,0,1,0,1,0,5.0,5.0,1.0,0,1,0
745110,21,3,CH,5,0,1,1,0,3,0,1,0,1,0,5.0,5.0,5.0,0,1,0
745110,21,4,SI,1,0,1,2,0,3,0,1,0,1,0,5.0,5.0,5.0,0,1,0
745110,21,5,ST,4,0,2,2,0,3,0,1,0,1,0,1.0,5.0,5.0,0,1,0
745110,21,6,CH,5,0,3,2,0,3,0,1,0,1,0,4.0,1.0,5.0,0,1,0
745110,22,1,SI,1,0,0,0,0,3,0,1,0,2,1,5.0,4.0,1.0,1,1,0
745110,22,2,CH,5,0,1,0,0,3,0,1,0,2,1,1.0,5.0,4.0,1,1,0
745110,23,1,ST,4,0,0,0,2,3,1,1,1,2,1,5.0,1.0,5.0,1,1,0
745110,23,2,ST,4,0,0,1,2,3,1,1,1,2,1,4.0,5.0,1.0,1,1,0
745110,23,3,CH,5,0,1,1,2,3,1,1,1,2,1,4.0,4.0,5.0,1,1,0
745110,23,4,SI,1,0,1,2,2,3,1,1,1,2,1,5.0,4.0,4.0,1,1,0
745110,28,1,SI,1,0,0,0,0,4,1,2,1,2,1,1.0,5.0,4.0,0,1,0
745110,28,2,CH,5,0,0,1,0,4,1,2,1,2,1,1.0,1.0,5.0,0,1,0
745110,28,3,CH,5,0,1,1,0,4,1,2,1,2,1,5.0,1.0,1.0,0,1,0
745110,29,1,SI,1,0,0,0,0,4,1,2,1,2,1,5.0,5.0,1.0,1,1,0
745110,29,2,CH,5,0,0,1,0,4,1,2,1,2,1,1.0,5.0,5.0,1,1,0
745110,30,1,ST,4,0,0,0,1,4,1,2,1,2,1,5.0,1.0,5.0,1,1,0
745110,30,2,SI,1,0,1,0,1,4,1,2,1,2,1,4.0,5.0,1.0,1,1,0
745110,30,3,ST,4,0,1,1,1,4,1,2,1,2,1,1.0,4.0,5.0,1,1,0
745110,30,4,ST,4,0,1,2,1,4,1,2,1,2,1,4.0,1.0,4.0,1,1,0
745110,31,1,SI,1,0,0,0,2,4,1,2,1,2,1,4.0,4.0,1.0,1,1,0
745110,31,2,ST,4,0,0,1,2,4,1,2,1,2,1,1.0,4.0,4.0,1,1,0
745110,31,3,ST,4,0,1,1,2,4,1,2,1,2,1,4.0,1.0,4.0,1,1,0
745110,37,1,SI,1,0,0,0,0,5,1,4,1,2,1,4.0,4.0,1.0,1,1,0
745110,37,2,CH,5,0,0,1,0,5,1,4,1,2,1,1.0,4.0,4.0,1,1,0
745110,37,3,SI,1,0,1,1,0,5,1,4,1,2,1,5.0,1.0,4.0,1,1,0
745110,38,1,SI,1,0,0,0,1,5,1,4,1,2,1,1.0,5.0,1.0,1,1,0
745110,38,2,ST,4,0,0,1,1,5,1,4,1,2,1,1.0,1.0,5.0,1,1,0
745110,38,3,ST,4,0,1,1,1,5,1,4,1,2,1,4.0,1.0,1.0,1,1,0
745110,38,4,FF,0,1,1,2,1,5,1,4,1,2,1,4.0,4.0,1.0,1,1,0
745110,38,5,FF,0,1,2,2,1,5,1,4,1,2,1,0.0,4.0,4.0,1,1,0
745110,39,1,ST,4,0,0,0,2,5,1,4,1,2,1,0.0,0.0,4.0,0,1,0
745110,39,2,SI,1,0,0,1,2,5,1,4,1,2,1,4.0,0.0,0.0,0,1,0
745110,39,3,CH,5,0,1,1,2,5,1,4,1,2,1,1.0,4.0,0.0,0,1,0
745110,39,4,ST,4,0,2,1,2,5,1,4,1,2,1,5.0,1.0,4.0,0,1,0
745110,39,5,ST,4,0,2,2,2,5,1,4,1,2,1,4.0,5.0,1.0,0,1,0
745110,39,6,SI,1,0,3,2,2,5,1,4,1,2,1,4.0,4.0,5.0,0,1,0
745110,47,1,SI,1,0,0,0,0,6,1,7,1,3,2,1.0,4.0,4.0,1,1,0
745110,47,2,CH,5,0,0,1,0,6,1,7,1,3,2,1.0,1.0,4.0,1,1,0
745110,47,3,SI,1,0,1,1,0,6,1,7,1,3,2,5.0,1.0,1.0,1,1,0
745110,47,4,ST,4,0,1,2,0,6,1,7,1,3,2,1.0,5.0,1.0,1,1,0
745110,47,5,SI,1,0,1,2,0,6,1,7,1,3,2,4.0,1.0,5.0,1,1,0
745110,47,6,SI,1,0,2,2,0,6,1,7,1,3,2,1.0,4.0,1.0,1,1,0
745110,47,7,CH,5,0,2,2,0,6,1,7,1,3,2,1.0,1.0,4.0,1,1,0
745110,48,1,CH,5,0,0,0,0,6,1,7,1,3,2,5.0,1.0,1.0,1,1,0
745110,48,2,CH,5,0,0,1,0,6,1,7,1,3,2,5.0,5.0,1.0,1,1,0
745110,49,1,SI,1,0,0,0,1,6,1,7,1,3,2,5.0,5.0,5.0,0,1,0
745110,49,2,CH,5,0,0,1,1,6,1,7,1,3,2,1.0,5.0,5.0,0,1,0
745110,50,1,SI,1,0,0,0,1,6,1,7,1,3,2,5.0,1.0,5.0,1,1,0
745110,50,2,ST,4,0,0,1,1,6,1,7,1,3,2,1.0,5.0,1.0,1,1,0
745110,57,1,SI,1,0,0,0,0,7,1,10,1,3,2,4.0,1.0,5.0,1,1,0
745110,57,2,SI,1,0,0,1,0,7,1,10,1,3,2,1.0,4.0,1.0,1,1,0
